text,rating,date,class
" Ubicación excelente, desayuno muy completo gran variedad, piezas limpias y espaciosas. El único detalle fue una filtración en la ducha. Todo lo demás excelente servicio",9,2025-04-11 01:25:18+00,1
 Sem comentários,10,2025-04-11 15:03:37+00,1
"Excelente hotel, excelente profissionais, café TOP, tudo organizado, limpo, sem falhas, nota 1.000",10,2025-04-11 19:02:44+00,1
"Cafe da manha excelente, so poderia iniciar às 6h00. Poderia ter mais opções do room service. Cama confortavel. Ótima localização, com bela vista para o centro e para o rio. Silencioso. Ótimo atendimento, pessoal muito simpático. Voltaria,  com certeza.",10,2025-04-12 00:00:00+00,1
 Gostamos da piscina e das refeições.  De ter vindo embora.,10,2025-04-12 16:33:33+00,1
" Localização ótima para acesso a Argentina e Paraguai.  Deixamos o hotel bem cedo para ir aos passeios, ao realizar a limpeza do quarto o ou os funcionários deixaram a porta do quarto totalmente aberta, chegamos no inicio da noite e encontramos nossos pertences e ambiente totalmente vulneráveis.",7,2025-04-12 22:01:39+00,0
"Hotel muito bem localizado, muitas opções de alimentação no entorno, além de ter academia simples e café da manhã bem servido, as camas são confortáveis e a vista do por do sol no hooftop é a melhor",10,2025-04-13 00:00:00+00,1
 Não entendi o pequeno almoço.,9,2025-04-13 18:05:09+00,1
" Sumiu um shorts que tinha usado no dia anterior e não foi encontrado. Cheguei a questionar com a gerência se não tinha ido com a roupa de cama por engano mas n foi encontrado. Ruim quando desaparecem pertences no hotel. Tirando esse fato chato, a localização do hotel é ótima.",7,2025-04-13 21:20:44+00,0
"Atendentes sempre educadíssimos, café muito bom, quarto limpo, único problema do hotel são os elevadores, poucos pra comportar a quantidade de hóspedes, somente 2 pra um hotel de 16 andares e 10 aptos por andar. Muita gente pra pouco elevador. São demorados.",8,2025-04-14 00:00:00+00,1
"如何にも観光客用。
トイレットペーパーが流せないのは?
大きなスーパーまで歩けるので、ビールは安く買えます。
ミニバーはもちろんミネラルウォーターまで有料です。",8,2025-04-15 17:03:54+00,1
 Café e localização nota 9  Do atendimento na portaria. Não resolveram problemas simples.,8,2025-04-15 20:30:44+00,1
" Café da manhã bom, final de semana tem mais variedades. 
A cama um pouco barulhenta e torta, porém os lençóis limpos.",8,2025-04-15 23:15:13+00,1
" The hotel is in a good location and has the roof top bar which allows for a great sunset and good cocktails. But…. First morning I woke up to a cockroach in my room. When I asked them to come and remove it as I only managed to partially kill it (yes I disgust going next to them) they told me cleaning ladies start later. I told them to find someone which in all fairness they did. That afternoon I asked them to change the room based on this, to which I had no apology which makes me think it’s a regular occurrence. They did move my room to the one just next door. Cannot say it was fully comforting but at least they did. Breakfast was not great. Gym was actually decent but they had cloths to wipe down machines, after used these were not removed from the surface the windowsill making it clear nobody really goes to the gym to clean it (days). Having said all this .. you get what you pay for. The hotel is not expensive so it all depends on what you want.",4,2025-04-16 00:17:36+00,-1
" Ubicación, el servicio, el desayuno incluido  Las instalaciones requieren mantenimiento",9,2025-04-16 10:41:02+00,1
"Fue increíble, excelente atención, excelente servicio. Nos sentimos muy cómodos, sin dudas es un hotel ideal para unas vacaciones. Gracias a Vanderleia por su atención y limpieza y al hotel por ser tan agradable y servicial con extranjeros como nosotros.",10,2025-04-17 00:00:00+00,1
" La ubicación, el ambiente piscina terraza  La poca variedad del desayuno, y el cobro de estacionamiento al huésped.",7,2025-04-17 01:25:48+00,0
 El desayuno  El inodoro estaba flojo,9,2025-04-17 14:45:34+00,1
" Hotel bien ubicado, cerca de restaurantes y centros comerciales. Desayuno variado! En las habitaciones no funciona bien el wifi!",10,2025-04-18 00:19:10+00,1
"La verdad disfrute la vista,y la atencion",10,2025-04-18 01:36:54+00,1
 Alles super😃,10,2025-04-18 11:54:17+00,1
"Excelente aseo de las habitaciones Viviana nos encantó con sus arreglos de toallas con formas de animales, lastimosamente la piscina está ubicado en la terraza y resulta peligroso para los niños.
El desayuno buffet con mucha variedad de alimentos y el Encargado del restaurant bastante amable.
La ubicación es privilegiada porque está a 200 metros del mercado para hacer turismo de compras y también desde el hotel caminando podes llegar a Restaurantes muy buenos.",10,2025-04-19 00:00:00+00,1
"Localização ótima para sair a noite e deixa o carro na garagem. Podemos curtir o dia e a noite. Excelente, nossa camareira a Ana Lúcia deixou o quarto impecável 😍🥰 Muito carinho envolvido, ganhamos chocolate, maravilhoso.
Esperamos retornar em uma próxima oportunidade",10,2025-04-19 00:00:00+00,1
"Melhor restaurante de hotel 
Gabi que fica no bar na parte da noite fez drinks incríveis 🩷 além da simpatia de toda equipe.
Localização ótima e quarto uma delícia 
Café da manhã super gostoso, estacionamento pago no local
Próximos de mercado, shopping e farmácia",10,2025-04-19 00:00:00+00,1
"Atendimento excelente e gentil, especialmente equipe do restaurante, sob coordenação da Andressa, café da manhã excelente e jantar muito bom.
Hotel novo, ótimo custo benefício, quarto grande, banheiro novo, áreas comuns confortáveis.",10,2025-04-20 00:00:00+00,1
"Lovely hotel within walking distance of just about everything you'd want to do in downtown Foz do Iguaçu. The staff were friendly and polite, the rooms clean, with strong air conditioning and reliable Wi-Fi. We also enjoyed the rooftop bar—it had a great atmosphere, and the cocktails were surprisingly good.
We really appreciated being granted a one-hour late check-out, which gave us enough time to visit the Brazilian side of Iguaçu Falls and pack up without stress.
Breakfast was solid overall, with a decent variety and good quality—though the juices could use some improvement. If we're ever back in the area, we’d choose this hotel again without hesitation.

We do wish there had been an additional elevator—given the number of rooms and guests, the two available often felt insufficient and led to occasional queues.",10,2025-04-20 00:00:00+00,1
Jeden z lepszych hoteli w Foz do Iguacu,10,2025-04-20 07:50:44+00,1
" Lovely hotel within walking distance of just about everything you'd want to do in downtown Foz do Iguaçu. The staff were friendly and polite, the rooms clean, with strong air conditioning and reliable Wi-Fi. We also enjoyed the rooftop bar—it had a great atmosphere, and the cocktails were surprisingly good.

We really appreciated being granted a one-hour late check-out, which gave us enough time to visit the Brazilian side of Iguaçu Falls and pack up without stress.

Breakfast was solid overall, with a decent variety and good quality—though the juices could use some improvement. If we're ever back in the area, we’d choose this hotel again without hesitation.  We do wish there had been an additional elevator—given the number of rooms and guests, the two available often felt insufficient and led to occasional queues.",9,2025-04-20 09:11:42+00,1
 Rooftop pool  Nothing,8,2025-04-21 06:27:11+00,1
" Hotel perfeito, excelente localização, confortável, excelente vista e etc  Gostei de tudo.",10,2025-04-21 13:14:52+00,1
 Fue una experiencia maravillosa!! El personal genial. Relación calidad vs precio perfecta. La terraza lo mejor!!! Ubicación un 10. Nos limpiaron todos los dias la habitación y tenían el detalle de dejarnos una figuras 🥰  No tengo nada que decir!!,10,2025-04-21 14:21:56+00,1
" Las instalaciones, los cuartos y el desayuno delicioso  Podría ampliarse el horario de la piscina y la velocidad del ascensor era lenta",10,2025-04-21 16:55:55+00,1
 El hotel es expectacular,10,2025-04-21 18:46:51+00,1
 Poucos elevadores pro tamanho do hotel,8,2025-04-22 01:39:49+00,1
" Muito ampla e limpa
Roupa de cama boa e macia 
Fizeram enfeites de Páscoa com nossas toalhas  Nada",10,2025-04-22 16:41:48+00,1
" Boa cama, banho confortável e boa localização.  Nada em especial.",8,2025-04-23 20:43:14+00,1
Sensacional a vista e o atendimento,10,2025-04-23 21:24:54+00,1
Tudo certo,10,2025-04-24 00:00:00+00,1
 Cafe da manha muito restritivo. tenho tolerância ao gluten e nao tinha quase nada. cafe fraquissimo. o quarto a noite barulho as vezes incomodava.,5,2025-04-24 12:32:03+00,0
" Por ser un viaje a trabajo , había solicitado una habitación más silenciosa que no tenga tanto ruido del centro, y el funcionario fué muy competente y atencioso con el pedido , nos proporcionó una habitación Muy confortable y lejos del ruido de la calle .. Me Encantó  En el desayuno la salsicha estaba fría , pero es detalle ! todo lo demás estaba muy rico excelente servicio",8,2025-04-24 22:04:48+00,1
"Destaque para a grata surpresa que foi encontrar um cachorrinho feito com as toalhas de banho colocado sobre a cama. Adoramos!

O quarto estava em perfeito estado de limpeza e organização. Trabalho muito bem feito e caprichoso, agradecemos o carinho.",10,2025-04-25 00:00:00+00,1
" Café da Manhã 
Não gostei das comidas mexidas 
Mesas sem jogo americano 
Sujas",9,2025-04-25 00:13:03+00,1
" Very well located, very clean, they have a desk to help with local trips, good breakfast, bathrooms well stocked with good quality products  Some trips you can use an uber and go yourself. The team may encourage you to take a package instead",10,2025-04-25 10:49:59+00,1
" Estadia no geral foi muito boa, bela vista do rooftop.  Cama fazia um pouco de barulho, estralando e Pães do café da manhã poderia ser melhorado.",10,2025-04-25 12:44:35+00,1
"Todo muy bien, pero quiero destacar la atención de Ana que nos limpiaba la habitación y nos dejaba unas formas con los toallones super lindas para las niñas. 
El hotel bien, el desayuno acorde y las instalaciones muy lindas. Llamamos por el secador de pelo y vinieron enseguida y lo solucionaron.",10,2025-04-26 00:00:00+00,1
"Boa opção para se hospedar na cidade de Foz do Iguaçu, boa localização, bom atendimento, funcionários simpáticos, quarto limpo e bem arejado, um único porém, o estacionamento mesmo sendo na área do hotel é cobrado diária separada, mas percebo que esta é um tendência geral, preço de mercado local.",8,2025-04-26 02:14:25+00,1
"Achei o hotel muito bom, perto de vários bares e restaurantes. O hotel fica longe das principais atrações da cidade, sendo necessário algum tipo de transporte. Só tenho a reclamar da cama que fazia muito barulho e do banheiro que estava com cheiro ruim o tempo todo, provavelmente em decorrência de algum problema no encanamento.",8,2025-04-26 21:39:50+00,1
Achei tudo muito lindo e organizado. Os funcionários super educados e prestativos e nos trataram muito bem. O quarto era excelente gostei muito e muito limpo. Gostei que ajudaram meu namorado com a surpresa que ele fez para mim e saiu perfeito.,10,2025-04-27 00:00:00+00,1
"El hotel muy bonito , desayuno completo y rooftop es una genialidad , bares y restaurantes a menos d un minuto caminando , solo el baño falto un poco de limpieza había hongo en las paredes lo de más muy bien , volvería",10,2025-04-27 00:00:00+00,1
" Good hotel. Clean, good breakfast, very nice rooftop, central location.",9,2025-04-27 00:02:34+00,1
Excelente em quase tudo. Elevadores demoram um pouco estacionamento achei caro. Poderiam diminuir o valor.,8,2025-04-27 14:44:02+00,1
"Ótimo hotel no geral, várias opções para o café da manhã, rooftop interessante. Elevadores deixam um pouco a desejar",8,2025-04-27 18:21:19+00,1
 View & location  Installations a bit deteriorated,8,2025-04-28 14:37:35+00,1
 Ambiente muito limpo e aconchegante. O café da manhã espetacular e o sky bar tem uma vista maravilhosa.,10,2025-04-28 17:20:56+00,1
 Limpeza  TV poderia ser maior e com mais opções,9,2025-04-28 22:30:32+00,1
"Tudo excelente, mas o estacionamento, diferentemente do que aparece nos sites de busca, é cobrado à parte, R$35,00 por dia.",10,2025-04-29 09:04:44+00,1
" Fuimos con mi novio 3 días y quedamos encantados con el servicio que brindan en este hotel. Tienen todo lo que se necesita excelente atención del personal,,  la habitación hermosa y super cómoda lo mejor fue la ducha! El hotel está muy bien ubicado desde que llegamos hasta que nos fuimos, no fue necesario sacar el auto para ir a comer. En la misma cuadra hay 3 restó super buenos! Le pongo todas las estrellas. Vamos a volver!",9,2025-04-29 19:49:01+00,1
 Nice rooms - simple and clean. A lovely gym and rooftop area with pool. Breakfast was decent. Overall an enjoyable stay. Close proximity to many restaurants in foz. About a 25 min drive to  falls from the hotel,8,2025-04-30 15:19:39+00,1
